"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"1056309","","下渕南","","33.2736","130.31734","","","1","","",""
"1056310","","下渕","","33.27771","130.31651","","","1","","",""
"1056311","","妙常寺前","","33.28048","130.31544","","","1","","",""
"1056312","","うえむら病院前","","33.28223","130.31462","","","1","","",""
"1056313","","兵庫団地前","","33.284365","130.314765","","","1","","",""
"1056314","","初町","","33.28874","130.31458","","","1","","",""
"1056315","","東渕","","33.29063","130.31419","","","1","","",""
"1056316","","渕頭","","33.29187","130.31374","","","1","","",""
"1056317","","かささぎの里前","","33.30114","130.31323","","","1","","",""
"1056318","","徳永","","33.302845","130.314115","","","1","","",""
"1056319","","白鬚神社前","","33.303745","130.31861","","","1","","",""
"1056320","","村徳永","","33.30796","130.31915","","","1","","",""
"1056321","","工業団地事務所前","","33.311525","130.318675","","","1","","",""
"1056322","","久保泉工業団地西","","33.31254","130.319655","","","1","","",""
"1056323","","久保泉工業団地","","33.31266","130.32291","","","1","","",""
"1036265","","九電工前","","33.26688","130.29544","","","1","","",""
"1036266","","電通通り","","33.26621","130.291015","","","1","","",""
"1036267","","真生幼稚園前","","33.266045","130.287635","","","1","","",""
"1036268","","神野西四丁目","","33.268345","130.287015","","","1","","",""
"1036269","","西九大神園前","","33.27195","130.28655","","","1","","",""
"1036270","","若楠小学校前","","33.275555","130.28605","","","1","","",""
"1036271","","運輸支局西","","33.278965","130.284805","","","1","","",""
"1036272","","北陵高校前","","33.28127","130.28409","","","1","","",""
"1036273","","市営高木団地","","33.283065","130.28386","","","1","","",""
"1036274","","高木瀬西四丁目","","33.285255","130.284445","","","1","","",""
"1036275","","高木瀬西五丁目","","33.285715","130.287245","","","1","","",""
"1036276","","アルタ高木瀬店前","","33.2924375","130.2860325","","","1","","",""
"1036277","","佐賀記念病院","","33.29309","130.28262","","","1","","",""
"1005023","","佐賀学園北","","33.267625","130.30031","","","1","","",""
"1032251","","藤木","","33.27011","130.30088","","","1","","",""
"1032252","","致遠館前","","33.272025","130.300385","","","1","","",""
"1032253","","警察署前","","33.274115","130.299855","","","1","","",""
"1032254","","市文化会館東","","33.2783","130.298715","","","1","","",""
"1032255","","東高木","","33.28245","130.2984","","","1","","",""
"1032256","","寄人","","33.285765","130.297935","","","1","","",""
"1032257","","城北団地","","33.28799","130.29789","","","1","","",""
"1032258","","二俣","","33.29016","130.29794","","","1","","",""
"1032261","","グラスコート佐賀","","33.300145","130.29728","","","1","","",""
"1032262","","千布南","","33.306085","130.29956","","","1","","",""
"1032263","","東千布","","33.307605","130.300705","","","1","","",""
"1032264","","金立公民館前","","33.30748","130.30341","","","1","","",""
"1032259","","金立ケアセンター前","","33.29765","130.297385","","","1","","",""
"1032260","","健康運動センター","","33.29781","130.293355","","","1","","",""
"1011037","","大財町","","33.2579785","130.304659","","","1","","",""
"1011038","","呉服元町","","33.2540805","130.305521","","","1","","",""
"1012057","","佐賀大学東","","33.24162","130.294135","","","1","","",""
"1012058","","なゆたの森病院前","","33.237295","130.29418","","","1","","",""
"1012059","","本庄小学校前","","33.23547","130.293715","","","1","","",""
"1012060","","本庄公民館前","","33.23279","130.2938","","","1","","",""
"1012061","","鹿の子団地","","33.229785","130.293995","","","1","","",""
"1012062","","鹿の子","","33.226235","130.29419","","","1","","",""
"1012063","","鹿の子宮前","","33.22194","130.29453","","","1","","",""
"1012064","","上古賀","","33.21748","130.29293","","","1","","",""
"1012065","","下古賀","","33.21381","130.291495","","","1","","",""
"1012066","","田中","","33.21138","130.288185","","","1","","",""
"1012067","","東与賀支所前","","33.208135","130.287255","","","1","","",""
"1012068","","東与賀郵便局前","","33.204275","130.286175","","","1","","",""
"1012069","","作出","","33.20165","130.285835","","","1","","",""
"1012070","","住吉","","33.20121","130.279535","","","1","","",""
"1012071","","大野東","","33.202315","130.276005","","","1","","",""
"1012072","","大野中","","33.202815","130.273395","","","1","","",""
"1012073","","大野","","33.20308","130.27011","","","1","","",""
"1011044","","ちやの木","","33.24376","130.28415","","","1","","",""
"1011045","","本庄宮前","","33.242135","130.281005","","","1","","",""
"1011046","","平松","","33.238855","130.27877","","","1","","",""
"1011047","","中村","","33.235","130.276265","","","1","","",""
"1011048","","今津上町","","33.231875","130.27387","","","1","","",""
"1011049","","今津下町","","33.23004","130.27239","","","1","","",""
"1011050","","ブルースタジアム前","","33.226885","130.26983","","","1","","",""
"1011051","","高太郎橋","","33.2228","130.26776","","","1","","",""
"1011052","","丸目","","33.2188","130.264505","","","1","","",""
"1011053","","本庄江橋","","33.2194925","130.257525","","","1","","",""
"1011054","","久保田橋","","33.219905","130.24878","","","1","","",""
"1011055","","久富","","33.22007","130.24657","","","1","","",""
"1011056","","くぼた特産物直売所前","","33.219915","130.2439","","","1","","",""
"1028191","","材木橋","","33.251906","130.3092565","","","1","","",""
"1028192","","東佐賀","","33.25191","130.31298","","","1","","",""
"1028193","","東田代","","33.248615","130.31365","","","1","","",""
"1028194","","今宿町","","33.24779","130.315645","","","1","","",""
"1028195","","枝吉","","33.24767","130.31901","","","1","","",""
"1029201","","矢ヶ部医院前","","33.247735","130.32341","","","1","","",""
"1029202","","江上町","","33.247845","130.326645","","","1","","",""
"1029203","","江上町東","","33.24777","130.32986","","","1","","",""
"1029204","","増田口","","33.2471","130.33307","","","1","","",""
"1029205","","犬尾","","33.24683","130.33946","","","1","","",""
"1029206","","東西","","33.248225","130.341775","","","1","","",""
"1029207","","東の巨勢","","33.24758","130.348635","","","1","","",""
"1029208","","蓮池魚町","","33.24645","130.35371","","","1","","",""
"1029209","","蓮池公園前","","33.24646","130.356065","","","1","","",""
"1029210","","蓮池郵便局前","","33.24947","130.35658","","","1","","",""
"1029211","","中地橋","","33.25014","130.36079","","","1","","",""
"1029212","","芙蓉校前","","33.25008","130.36304","","","1","","",""
"1029213","","小松","","33.24865","130.36501","","","1","","",""
"1029214","","堂地","","33.247505","130.36851","","","1","","",""
"1029215","","蒲田津橋","","33.24497","130.36946","","","1","","",""
"1029216","","渡端","","33.241855","130.3695","","","1","","",""
"1029217","","大堂","","33.23857","130.36913","","","1","","",""
"1028189","","副島病院前","","33.256955","130.303905","","","1","","",""
"1028190","","エスプラッツ前","","33.2546538","130.3023883","","","1","","",""
"1028196","","牛島下","","33.249945","130.321955","","","1","","",""
"2015194","","高尾","","33.253245","130.32297","","","1","","",""
"1028198","","老人センター前","","33.25393","130.325545","","","1","","",""
"1028199","","巨勢公民館前","","33.254875","130.3282","","","1","","",""
"1028200","","道崎","","33.25737","130.33556","","","1","","",""
"1050278","","西神野","","33.263735","130.289715","","","1","","",""
"1050279","","昭和橋","","33.26294","130.28426","","","1","","",""
"1050280","","神野公園","","33.264765","130.28199","","","1","","",""
"1050281","","八戸溝郵便局前","","33.264815","130.27806","","","1","","",""
"1050282","","鍋島団地","","33.265945","130.276435","","","1","","",""
"1050283","","鍋島新村","","33.26881","130.27587","","","1","","",""
"1050284","","ＪＡ佐賀市せいぶ支所前","","33.271845","130.27546","","","1","","",""
"1050285","","鍋島小学校前","","33.273525","130.27084","","","1","","",""
"1050286","","鍋島一丁目","","33.27565","130.270625","","","1","","",""
"1050287","","津留","","33.27916","130.26992","","","1","","",""
"1050295","","医学部入口","","33.28226","130.268965","","","1","","",""
"1050296","","佐賀大学病院","","33.2835","130.26709","","","1","","",""
"1050288","","鍋島シェスト前","","33.280095","130.268605","","","1","","",""
"1050289","","鍋島西団地","","33.27985","130.265015","","","1","","",""
"1050290","","医学部西","","33.28316","130.263215","","","1","","",""
"1050291","","鍋島五丁目","","33.286485","130.263145","","","1","","",""
"1050292","","鍋島本村","","33.28825","130.26413","","","1","","",""
"1050293","","鍋島六丁目","","33.288365","130.26587","","","1","","",""
"1050294","","医学部北","","33.28649","130.26832","","","1","","",""
"1051297","","西九大神園南","","33.26952","130.28482","","","1","","",""
"1051298","","常盤団地入口","","33.26895","130.281575","","","1","","",""
"1051299","","鍋島東団地","","33.268725","130.28012","","","1","","",""
"1051300","","開成三丁目","","33.269775","130.27794","","","1","","",""
"1051301","","アルタ東","","33.27164","130.27761","","","1","","",""
"1051302","","卸センター前","","33.272745","130.2774499","","","1","","",""
"1060346","","佐賀中部病院前","","33.26376","130.31912","","","1","","",""
"1060347","","修理田","","33.2635875","130.3230275","","","1","","",""
"1060348","","中牟田","","33.26653","130.327725","","","1","","",""
"1060349","","瓦町南","","33.269525","130.330965","","","1","","",""
"1060350","","瓦町","","33.271915","130.33358","","","1","","",""
"1060351","","堀立","","33.275025","130.33711","","","1","","",""
"1060352","","堀立東","","33.277445","130.338515","","","1","","",""
"1060353","","外野","","33.28102","130.33696","","","1","","",""
"1060354","","伊賀屋橋","","33.28399","130.33578","","","1","","",""
"1060355","","伊賀屋","","33.28807","130.334865","","","1","","",""
"1060356","","中野吉","","33.29118","130.33501","","","1","","",""
"1060357","","和泉野橋","","33.29678","130.33365","","","1","","",""
"1060358","","折地","","33.30185","130.331575","","","1","","",""
"1060359","","下和泉","","33.304315","130.330055","","","1","","",""
"1060360","","上揚","","33.30836","130.32828","","","1","","",""
"1060361","","久保泉工業団地東","","33.310475","130.327255","","","1","","",""
"1060362","","上和泉","","33.316735","130.32641","","","1","","",""
"1060363","","久保泉小学校前","","33.321565","130.326625","","","1","","",""
"1060364","","川久保","","33.32479","130.326925","","","1","","",""
"1060365","","川久保交差点北","","33.32626","130.327085","","","1","","",""
"1060366","","川久保中","","33.32813","130.3273","","","1","","",""
"1060367","","上分公民館前","","33.33195","130.32761","","","1","","",""
"1060368","","勝宿神社","","33.33578","130.32718","","","1","","",""
"1060369","","清友病院前","","33.34","130.32584","","","1","","",""
"1024160","","大井樋","","33.23922","130.29602","","","1","","",""
"1024161","","佐賀大学南","","33.239555","130.291205","","","1","","",""
"1024162","","高伝寺前","","33.23993","130.28464","","","1","","",""
"1024163","","平松交差点東","","33.24005","130.28247","","","1","","",""
"1024164","","平松老人センター前","","33.241605","130.27798","","","1","","",""
"1024165","","平林胃腸科前","","33.24415","130.276565","","","1","","",""
"1018075","","地蔵前","","33.2464695","130.2774205","","","1","","",""
"1018074","","長瀬町","","33.248035","130.2829235","","","1","","",""
"1024166","","護国神社前","","33.253115","130.293495","","","1","","",""
"1024167","","成章中学校西","","33.257185","130.292995","","","1","","",""
"1005024","","夢咲公園","","33.268405","130.30357","","","1","","",""
"1005025","","ほほえみ館前","","33.26878","130.30516","","","1","","",""
"1005026","","アルカディアSAGA前","","33.26925","130.3079","","","1","","",""
"1005027","","夢咲コスモスタウン","","33.27116","130.30861","","","1","","",""
"1005028","","夢咲コスモスタウン北","","33.273375","130.30806","","","1","","",""
"1005031","","ゆめタウン佐賀","","33.27497","130.30783","","","1","","",""
"1005029","","佐賀清和学園前","","33.270465","130.31057","","","1","","",""
"1005030","","ぽかぽか温泉前","","33.2727","130.310715","","","1","","",""
"1064370","","東与賀イオン前","","33.22166","130.3063","","","1","","",""
"1064371","","小々森北","","33.197315","130.303555","","","1","","",""
"1001001","","佐賀空港","","33.153725","130.303285","","","1","","",""
"1018076","","普門寺","","33.2456805","130.273689","","","1","","",""
"1018077","","高橋","","33.2452305","130.2715275","","","1","","",""
"1018078","","扇町東","","33.244497","130.267219","","","1","","",""
"1018079","","扇町","","33.243948","130.263659","","","1","","",""
"1018080","","嘉瀬元町","","33.242904","130.257718","","","1","","",""
"1027184","","十五","","33.23562","130.25787","","","1","","",""
"1027185","","十五南","","33.23017","130.257645","","","1","","",""
"1027186","","嘉瀬新町","","33.225155","130.257505","","","1","","",""
"1027187","","新町中央","","33.222015","130.25747","","","1","","",""
"1018085","","元小路","","33.24179","130.237595","","","1","","",""
"1018086","","中副","","33.23916","130.23797","","","1","","",""
"1018087","","久保田支所前","","33.233765","130.23939","","","1","","",""
"1018088","","横江","","33.22612","130.24089","","","1","","",""
"1018089","","久富西","","33.220365","130.24169","","","1","","",""
"1018081","","森林公園東","","33.242417","130.251808","","","1","","",""
"1018082","","森林公園前","","33.24274","130.249543","","","1","","",""
"1018083","","嘉瀬橋","","33.247437","130.2406275","","","1","","",""
"1018084","","徳万","","33.24787","130.23757","","","1","","",""
"1065372","","諸富ハートフル","","33.22186","130.35483","","","1","","",""
"1065375","","下早","","33.198855","130.33505","","","1","","",""
"1065376","","有明漁協東与賀支所前","","33.199525","130.29286","","","1","","",""
"1065377","","中飯盛","","33.216305","130.283485","","","1","","",""
"4014152","","徳万","","33.2503485","130.2351479","","","1","","",""
"4014153","","久保田宿","","33.2491045","130.2276375","","","1","","",""
"4014154","","せとぐち内科前","","33.248699","130.225456","","","1","","",""
"4014155","","十丁畷手","","33.247319","130.2166695","","","1","","",""
"4014156","","芦刈町分","","33.2471865","130.2116495","","","1","","",""
"4014157","","牛津本町","","33.2479695","130.208567","","","1","","",""
"4014158","","牛津駅前","","33.2495265","130.201123","","","1","","",""
"4014159","","牛津新町","","33.24768","130.195366","","","1","","",""
"4014160","","砥川町","","33.2454045","130.1894815","","","1","","",""
"4014161","","砥川新宿","","33.240943","130.184699","","","1","","",""
"4014162","","砥川小学校前","","33.2326385","130.181078","","","1","","",""
"4014163","","蒲原","","33.22673","130.179081","","","1","","",""
"4014164","","佐留志","","33.22131","130.1706455","","","1","","",""
"4013125","","山口駅前","","33.2196975","130.160731","","","1","","",""
"4013129","","江北役場前","","33.220066","130.1571245","","","1","","",""
"4013134","","経済連センター前","","33.219869","130.1459505","","","1","","",""
"4013135","","杵島商校前","","33.2176383","130.1377977","","","1","","",""
"4028310","","ＪＡさが地区中央支所前","","33.2142245","130.1265905","","","1","","",""
"4028311","","大町学校前","","33.2126825","130.119882","","","1","","",""
"4028312","","大町役場前","","33.2127155","130.1164185","","","1","","",""
"4028313","","大町病院前","","33.212752","130.1129895","","","1","","",""
"4028314","","土場口","","33.2127835","130.110143","","","1","","",""
"4028315","","大町駅前","","33.21281","130.106236","","","1","","",""
"4028316","","大町幹部派出所前","","33.213674","130.099288","","","1","","",""
"4028317","","赤坂","","33.21517","130.0923385","","","1","","",""
"4028318","","焼米橋","","33.2160715","130.0868875","","","1","","",""
"4028319","","北方駅前","","33.216832","130.082963","","","1","","",""
"4028320","","リムス前","","33.2173355","130.078262","","","1","","",""
"4028321","","北方ゴルフ場前","","33.2202295","130.073385","","","1","","",""
"4028322","","北方支所前","","33.220357","130.0681365","","","1","","",""
"4028323","","ホームセンターユートク","","33.220127","130.06235","","","1","","",""
"3117746","","北方大崎","","33.220387","130.0555405","","","1","","",""
"3117745","","武雄北方インター口","","33.2142425","130.04892","","","1","","",""
"3117744","","鳴瀬分道","","33.2101693","130.0453257","","","1","","",""
"3116705","","高橋駅前","","33.208031","130.0414795","","","1","","",""
"3116704","","メリーランド前","","33.205838","130.037865","","","1","","",""
"3116703","","甘久","","33.2038135","130.03458","","","1","","",""
"3116702","","甘久西","","33.2019417","130.0313617","","","1","","",""
"3116701","","武雄中学校前","","33.1996635","130.0278165","","","1","","",""
"3116700","","武雄温泉駅前","","33.19621","130.022189","","","1","","",""
"3116699","","温泉入口","","33.1934625","130.0163865","","","1","","",""
"3116698","","竹下町","","33.19187","130.0129865","","","1","","",""
"4028326","","下西山","","33.1902325","130.0123795","","","1","","",""
"4028327","","下西山車庫","","33.189196","130.01047","","","1","","",""
"4015165","","江北学校入口","","33.214497","130.1547435","","","1","","",""
"4015166","","千反松","","33.207143","130.150432","","","1","","",""
"4015167","","八丁","","33.2009895","130.1463735","","","1","","",""
"4015168","","下小田","","33.198304","130.143583","","","1","","",""
"4015169","","六角橋","","33.1938115","130.140779","","","1","","",""
"4015170","","白石","","33.1871135","130.141063","","","1","","",""
"4015171","","白石中町","","33.1829585","130.140245","","","1","","",""
"4015172","","廿治町","","33.179232","130.139334","","","1","","",""
"4015173","","白石中学校前","","33.1741445","130.137608","","","1","","",""
"4015174","","干拓道","","33.169444","130.135553","","","1","","",""
"4015175","","大井","","33.1670225","130.1344845","","","1","","",""
"4015176","","柳橋","","33.1619265","130.1317465","","","1","","",""
"4015177","","廻里津","","33.1546605","130.1253655","","","1","","",""
"4015178","","廻里江橋","","33.150979","130.123722","","","1","","",""
"4015179","","竜王駅前","","33.146928","130.1221645","","","1","","",""
"4015180","","竜王崎","","33.1367905","130.123026","","","1","","",""
"4015181","","深浦","","33.1337045","130.1127425","","","1","","",""
"4015182","","百貫","","33.1330125","130.1095295","","","1","","",""
"4015183","","井手","","33.1263","130.1027845","","","1","","",""
"4015184","","新篭入口","","33.124204","130.101084","","","1","","",""
"4015185","","乙丸東","","33.119658","130.0984785","","","1","","",""
"4015186","","鹿島本町東","","33.116684","130.0973455","","","1","","",""
"4003001","","鹿島バスセンター","","33.1140786","130.096888","","","1","","",""
"4003002","","中牟田","","33.11057","130.097314","","","1","","",""
"4003003","","中川","","33.1075505","130.097817","","","1","","",""
"4003004","","小舟津","","33.104365","130.101997","","","1","","",""
"4003005","","鹿島農協入口","","33.102546","130.1058365","","","1","","",""
"4003006","","しめご橋","","33.100433","130.1080805","","","1","","",""
"4003007","","石木津","","33.097801","130.1086395","","","1","","",""
"4003008","","浜三ツ角西","","33.095703","130.111741","","","1","","",""
"4003009","","浜三ツ角","","33.0950935","130.1124895","","","1","","",""
"4003010","","工場団地入口","","33.0933195","130.111172","","","1","","",""
"4003011","","大村方","","33.090331","130.1101575","","","1","","",""
"4003012","","古枝小学校前","","33.0824535","130.108789","","","1","","",""
"4003013","","祐徳神社前","","33.078148","130.109037","","","1","","",""
"4009080","","久保山","","33.0886025","130.105534","","","1","","",""
"4009081","","誕生院前","","33.096359","130.1029125","","","1","","",""
"4009082","","執行分","","33.101593","130.1020155","","","1","","",""
"4009083","","泉通り","","33.1044285","130.1009765","","","1","","",""
"4009084","","鹿島本町西","","33.116411","130.095235","","","1","","",""
"4009085","","乙丸西","","33.119632","130.096811","","","1","","",""
"4009086","","貝の橋","","33.122411","130.091575","","","1","","",""
"4009087","","五の宮","","33.1221005","130.0855045","","","1","","",""
"4009088","","大牟田","","33.1233915","130.079248","","","1","","",""
"4009089","","真崎","","33.124393","130.072128","","","1","","",""
"4009090","","五町田","","33.1256795","130.0627875","","","1","","",""
"4009091","","嬉野市役所塩田庁舎前","","33.127742","130.0592013","","","1","","",""
"4009092","","下野辺田","","33.128165","130.0509715","","","1","","",""
"4009093","","塩田小学校前","","33.126396","130.043564","","","1","","",""
"4009094","","宮の元","","33.1268985","130.039884","","","1","","",""
"4009095","","美野入口","","33.1302875","130.0325705","","","1","","",""
"4009096","","塩吹","","33.1325435","130.0306145","","","1","","",""
"4009097","","橋山入口","","33.1364585","130.024631","","","1","","",""
"4009098","","万才","","33.1353925","130.0154625","","","1","","",""
"4009099","","蛍橋","","33.129917","130.006838","","","1","","",""
"4009100","","五代","","33.128153","130.004701","","","1","","",""
"4009101","","式浪入口","","33.1247035","130.002917","","","1","","",""
"4007053","","一位原","","33.117886","130.001474","","","1","","",""
"4005042","","今寺","","33.109634","129.9997935","","","1","","",""
"4005041","","嬉野高校前","","33.107581","129.997643","","","1","","",""
"4005040","","築城","","33.1044017","129.9946007","","","1","","",""
"4005039","","温泉四区","","33.102277","129.992193","","","1","","",""
"4006052","","昭和通り","","33.100807","129.989842","","","1","","",""
"4005038","","公会堂前","","33.100132","129.988177","","","1","","",""
"4005035","","体育館前","","33.098692","129.9849295","","","1","","",""
"4005034","","嬉野医療センター前","","33.0982925","129.980257","","","1","","",""
"4005033","","嬉野温泉バスセンター","","33.096185","129.98176","","","1","","",""
"4005032","","湯の田","","33.095585","129.97879","","","1","","",""
"4011102","","鹿島新町","","33.111499","130.095208","","","1","","",""
"4011103","","公園入口","","33.1096257","130.0948653","","","1","","",""
"4011104","","西牟田","","33.11009","130.0885465","","","1","","",""
"4011105","","鹿島総合庁舎前","","33.10998","130.087047","","","1","","",""
"4011106","","黒川","","33.105579","130.0842315","","","1","","",""
"4011107","","伏原入口","","33.100438","130.080189","","","1","","",""
"4011108","","浅浦入口","","33.0977215","130.0765375","","","1","","",""
"4011110","","平山","","33.0994425","130.069891","","","1","","",""
"4011111","","塩田分岐","","33.1002905","130.0649905","","","1","","",""
"4011112","","八天社前","","33.09959","130.057314","","","1","","",""
"4011113","","北山","","33.0986825","130.0521765","","","1","","",""
"4011114","","鳥越","","33.099861","130.043444","","","1","","",""
"4011115","","東吉田下","","33.09224","130.0275345","","","1","","",""
"4011116","","東吉田","","33.089314","130.026054","","","1","","",""
"4011117","","納戸料","","33.087106","130.020418","","","1","","",""
"4011118","","羽口坂","","33.082113","130.0191665","","","1","","",""
"4011119","","上皿屋","","33.083039","130.016138","","","1","","",""
"4011120","","下皿屋","","33.084872","130.015828","","","1","","",""
"4011121","","西吉田入口","","33.0873215","130.014458","","","1","","",""
"4011122","","西吉田下山","","33.089511","130.009369","","","1","","",""
"4011123","","兎鹿野入口","","33.095578","130.003126","","","1","","",""
"4011124","","中山","","33.098143","130.001567","","","1","","",""
"4006051","","井手川内","","33.101419","129.9990965","","","1","","",""
"4011109","","浅浦","","33.093109","130.069421","","","1","","",""
"4030328","","塩田下町","","33.13202","130.061379","","","1","","",""
"4030329","","牛間田新道","","33.136566","130.0633795","","","1","","",""
"4030330","","下久間","","33.140199","130.0636825","","","1","","",""
"4030331","","志田原","","33.1477805","130.063048","","","1","","",""
"4030332","","冬野入口","","33.150777","130.0642515","","","1","","",""
"4030333","","西山","","33.157038","130.062939","","","1","","",""
"4030334","","北志田","","33.161864","130.061169","","","1","","",""
"4030335","","楢崎","","33.1662815","130.057737","","","1","","",""
"4030336","","上野","","33.1688595","130.050789","","","1","","",""
"4030337","","郷の木","","33.174386","130.0483505","","","1","","",""
"4030338","","潮見","","33.1777195","130.0459185","","","1","","",""
"4030339","","大谷","","33.18174","130.042173","","","1","","",""
"4030340","","永島","","33.1848535","130.038389","","","1","","",""
"4030341","","和田団地","","33.1889395","130.036279","","","1","","",""
"4030342","","花島","","33.1907845","130.035289","","","1","","",""
"4030343","","青陵中学校前","","33.1926807","130.0307373","","","1","","",""
"4031346","","武雄総合庁舎前","","33.195468","130.0287875","","","1","","",""
"4032367","","武雄市役所前","","33.1944145","130.021207","","","1","","",""
"4032366","","マルキョウ前","","33.1929109","130.0231907","","","1","","",""
"4026299","","図書館前","","33.189512","130.024166","","","1","","",""
"4032365","","武雄高校前","","33.1894465","130.02084","","","1","","",""
"4026300","","武雄中央公園前","","33.1931105","130.0181385","","","1","","",""
"0000001","","宇宙科学館","","33.177826","130.035676","","","1","","",""
"4020191","","浜駅前","","33.094164","130.115658","","","1","","",""
"4020192","","浜大橋","","33.092097","130.118586","","","1","","",""
"4020193","","浜崎","","33.089754","130.1217405","","","1","","",""
"4020194","","新方","","33.0881105","130.1281145","","","1","","",""
"4020195","","西葉","","33.08747","130.1329545","","","1","","",""
"4020196","","琵琶岬橋","","33.0843435","130.136116","","","1","","",""
"4020197","","塩屋橋","","33.0801835","130.13918","","","1","","",""
"4020198","","宮道","","33.078441","130.142861","","","1","","",""
"4020199","","海洋センター前","","33.0758855","130.1450685","","","1","","",""
"4020200","","音成","","33.072071","130.1460865","","","1","","",""
"4020201","","七浦郵便局前","","33.069523","130.1490395","","","1","","",""
"4020202","","七浦小学校入口","","33.067151","130.150278","","","1","","",""
"4020203","","矢の浦","","33.063543","130.154478","","","1","","",""
"4020204","","飯田","","33.0557475","130.1603195","","","1","","",""
"4020205","","江福","","33.052672","130.16573","","","1","","",""
"4020206","","道の駅太良前","","33.0475145","130.168719","","","1","","",""
"4020207","","伊福","","33.0431065","130.169851","","","1","","",""
"4020208","","江岡","","33.0384215","130.1712385","","","1","","",""
"4020209","","太良高校正門前","","33.034696","130.170138","","","1","","",""
"4020210","","多良栄町","","33.031823","130.1753125","","","1","","",""
"4020211","","球場前","","33.0283865","130.1774525","","","1","","",""
"4020212","","太良病院前","","33.0260025","130.178258","","","1","","",""
"4020213","","太良老人センター","","33.0242565","130.1786665","","","1","","",""
"4020214","","太良役場前","","33.019247","130.1786015","","","1","","",""
"4020215","","糸岐本町","","33.0156325","130.180726","","","1","","",""
"4020216","","陣内","","33.01371","130.182151","","","1","","",""
"4020217","","亀崎","","33.011256","130.185991","","","1","","",""
"4020218","","破瀬の浦","","32.999428","130.187235","","","1","","",""
"4020219","","休石","","32.991226","130.190968","","","1","","",""
"4020220","","里","","32.988876","130.193355","","","1","","",""
"4020221","","野上","","32.988902","130.204326","","","1","","",""
"4020222","","広江","","32.9812295","130.2073795","","","1","","",""
"4020223","","亀の浦入口","","32.97895","130.2086165","","","1","","",""
"4020224","","大浦駅前","","32.975284","130.2068545","","","1","","",""
"4020225","","風配登山口","","32.9726023","130.2050233","","","1","","",""
"4020226","","竹崎入口","","32.9689007","130.203851","","","1","","",""
"4020227","","津の浦","","32.9662735","130.201738","","","1","","",""
"4020228","","牟田","","32.960025","130.206003","","","1","","",""
"4020229","","県界","","32.958972","130.202581","","","1","","",""
"4022256","","鹿島市役所・エイブル前","","33.1043785","130.0991035","","","1","","",""
"4022257","","末光","","33.0988265","130.100978","","","1","","",""
"4020399","","ララベル前","","33.0982595","130.1017515","","","1","","",""
"4033398","","ドラモリ・コメリ前","","33.0991145","130.105674","","","1","","",""
"3094619","","東佐賀","","33.2535935","130.3135135","","","1","","",""
"4050800","","モラージュ佐賀","","33.252264","130.319743","","","1","","",""
"4026298","","御船ヶ丘小学校前","","33.187339","130.0267675","","","1","","",""
"4026301","","武雄警察署前","","33.1899145","130.009774","","","1","","",""
"4026302","","若葉台入口","","33.1882725","130.0047515","","","1","","",""
"4026303","","上西山","","33.1867295","130.0011015","","","1","","",""
"4026304","","下山入口","","33.1840725","129.9945835","","","1","","",""
"4026305","","踊瀬","","33.190837","129.983246","","","1","","",""
"4026306","","永尾駅前","","33.1935035","129.9806285","","","1","","",""
"4026307","","小六川","","33.196892","129.968907","","","1","","",""
"4007075","","岩井手","","33.1961033","129.962736","","","1","","",""
"4007076","","茅場","","33.195998","129.9605515","","","1","","",""
"4007077","","草場前","","33.195304","129.954615","","","1","","",""
"4007078","","三間坂","","33.194918","129.951232","","","1","","",""
"4007079","","三間坂駅前","","33.194944","129.948124","","","1","","",""
"4027308","","踊瀬ダム前","","33.185802","129.988034","","","1","","",""
"4027309","","谷口眼科前","","33.185401","129.997831","","","1","","",""
"4007054","","三坂","","33.1224445","129.9987085","","","1","","",""
"4007055","","長谷","","33.12829","129.9946595","","","1","","",""
"4007056","","小田志口","","33.1298685","129.992274","","","1","","",""
"4007057","","日出城","","33.1358625","129.987937","","","1","","",""
"4007059","","弓野","","33.137309","129.982034","","","1","","",""
"4007060","","弓野橋","","33.138355","129.9786735","","","1","","",""
"4007067","","宮の前","","33.147246","129.975869","","","1","","",""
"4007068","","上高瀬","","33.151638","129.973977","","","1","","",""
"4007069","","犬走峠","","33.16488","129.9678715","","","1","","",""
"4007070","","犬走公民館前","","33.171086","129.969297","","","1","","",""
"4007071","","中郷","","33.174373","129.970157","","","1","","",""
"4007072","","寺の前","","33.17744","129.97156","","","1","","",""
"4007073","","踊瀬入口","","33.180287","129.973775","","","1","","",""
"4007074","","山内東小学校前","","33.1931305","129.9640435","","","1","","",""
"4007058","","日出城西","","33.136877","129.987112","","","1","","",""
"4007061","","西川登小学校前","","33.138078","129.971937","","","1","","",""
"4007062","","庭木","","33.137951","129.966929","","","1","","",""
"4007063","","神六","","33.14155","129.958311","","","1","","",""
"4007064","","上神六","","33.1418855","129.954262","","","1","","",""
"4007065","","矢筈入口","","33.141351","129.948997","","","1","","",""
"4007066","","矢筈","","33.154726","129.944592","","","1","","",""
"4005050","","七ツ川内","","33.101735","130.023492","","","1","","",""
"4005049","","下吉田","","33.101879","130.019209","","","1","","",""
